TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Alloprevotella tannerae	Subgingival_plaque	#ffac5c	8	9.0	7.0	#46efd1	#22d6e0
Alysiella crassa	Keratinized_gingiva	#17cbe4	2	6.0	1.0	#04b9ea	#6a22fe
Anaeroglobus geminatus	Subgingival_plaque	#ffac5c	2	10.0	3.0	#5df9c7	#3c68f9
Atopobium parvulum	Saliva	#cbe486	2	10.0	3.0	#5df9c7	#3c68f9
Atopobium rimae	Subgingival_plaque	#ffac5c	2	10.0	3.0	#5df9c7	#3c68f9
Atopobium sp. BS2	Saliva	#cbe486	2	3.0	3.0	#3e65fa	#3c68f9
Atopobium sp. ICM42b	Saliva	#cbe486	2	10.0	3.0	#5df9c7	#3c68f9
Atopobium sp. oral taxon 199	Subgingival_plaque	#ffac5c	2	10.0	3.0	#5df9c7	#3c68f9
Avibacterium paragallinarum	Attached	#622ffe	2	6.0	1.0	#04b9ea	#6a22fe
Bacteroides caccae	Stool	#e8cb72	2	3.0	3.0	#3e65fa	#3c68f9
Bacteroidetes oral taxon 274	Subgingival_plaque	#ffac5c	6	15.0	11.0	#cce385	#7effb5
Brochothrix thermosphacta	Saliva	#cbe486	2	6.0	1.0	#04b9ea	#6a22fe
Bulleidia extructa	Throat	#ff5c2f	2	4.0	3.0	#2884f6	#3c68f9
Campylobacter concisus	Attached	#622ffe	10	9.0	7.0	#46efd1	#22d6e0
Campylobacter gracilis	Subgingival_plaque	#ffac5c	8	9.0	7.0	#46efd1	#22d6e0
Campylobacter hominis	R_Retroauricular_crease	#acf59a	2	6.0	1.0	#04b9ea	#6a22fe
Campylobacter mucosalis	Attached	#622ffe	6	22.0	13.0	#ff2613	#acf59a
Campylobacter rectus	Subgingival_plaque	#ffac5c	8	9.0	7.0	#46efd1	#22d6e0
Campylobacter showae	Supragingival_plaque	#ff8646	8	9.0	7.0	#46efd1	#22d6e0
Campylobacter sp. FOBRC14	Attached	#622ffe	6	0.0	13.0	#8000ff	#acf59a
Campylobacter ureolyticus	R_Retroauricular_crease	#acf59a	2	6.0	1.0	#04b9ea	#6a22fe
candidate division SR1 bacterium RAAC1_SR1_1	Attached	#622ffe	2	11.0	14.0	#72febb	#c4e88a
Candidatus Saccharibacteria bacterium RAAC3_TM7_1	Attached	#622ffe	2	10.0	3.0	#5df9c7	#3c68f9
