TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Bacteroides clarus	Stool	#e8cb72	11	5.0	2.0	#ff8143	#10a2f0
Bacteroides coprophilus	Stool	#e8cb72	9	5.0	2.0	#ff8143	#10a2f0
Bacteroides dorei	Stool	#e8cb72	53	5.0	2.0	#ff8143	#10a2f0
Bacteroides eggerthii	Stool	#e8cb72	43	5.0	2.0	#ff8143	#10a2f0
Bacteroides faecis	Stool	#e8cb72	35	5.0	2.0	#ff8143	#10a2f0
Bacteroides finegoldii	Stool	#e8cb72	50	5.0	2.0	#ff8143	#10a2f0
Bacteroides fluxus	Stool	#e8cb72	14	5.0	2.0	#ff8143	#10a2f0
Bacteroides fragilis	Stool	#e8cb72	149	5.0	0.0	#ff8143	#8000ff
Bacteroides gallinarum	Stool	#e8cb72	16	5.0	2.0	#ff8143	#10a2f0
Bacteroides graminisolvens	L_Retroauricular_crease	#34e4d9	22	5.0	2.0	#ff8143	#10a2f0
