"LEVEL" "TAXA" "Anterior_nares_SRR060438" "Anterior_nares_SRR061303" "Anterior_nares_SRR061901" "Anterior_nares_SRR062087" "Anterior_nares_SRR062105" "Anterior_nares_SRR062284" "Anterior_nares_SRR353621" "Attached_SRR062379" "Attached_SRR062432" "Buccal_mucosa_SRR060400" "Buccal_mucosa_SRR061287" "Buccal_mucosa_SRR061357" "Buccal_mucosa_SRR061467" "Buccal_mucosa_SRR062031" "Buccal_mucosa_SRR062039" "Buccal_mucosa_SRR062040" "Buccal_mucosa_SRR063485" "Mid_vagina_SRR062301" "Posterior_fornix_SRR059453" "Posterior_fornix_SRR060412" "Posterior_fornix_SRR061272" "Posterior_fornix_SRR061308" "Posterior_fornix_SRR062046" "Posterior_fornix_SRR062073" "Posterior_fornix_SRR062365" "Posterior_fornix_SRR062534" "Posterior_fornix_SRR063487" "Saliva_SRR062371" "Stool_SRR059367" "Stool_SRR059413" "Stool_SRR059420" "Stool_SRR059854" "Stool_SRR059855" "Stool_SRR060370" "Stool_SRR060371" "Stool_SRR060375" "Stool_SRR060410" "Stool_SRR060443" "Stool_SRR061137" "Stool_SRR061138" "Stool_SRR061231" "Stool_SRR063587" "Stool_SRR346668" "Stool_SRR346703" "Subgingival_plaque_SRR062403" "Subgingival_plaque_SRR346694" "Supragingival_plaque_SRR059815" "Supragingival_plaque_SRR059867" "Supragingival_plaque_SRR059919" "Supragingival_plaque_SRR061365" "Supragingival_plaque_SRR061911" "Supragingival_plaque_SRR062014" "Supragingival_plaque_SRR062052" "Supragingival_plaque_SRR062055" "Throat_SRR062367" "Throat_SRR062368" "Tongue_dorsum_SRR059848" "Tongue_dorsum_SRR059928" "Tongue_dorsum_SRR062053" "Tongue_dorsum_SRR062283" "Tongue_dorsum_SRR062419"
"species" "Ruminococcus bicirculans" 0.0088 0.005 0 0.0069 0 0 0 0 0 2e-04 0 0 0 3e-04 0 0 0 0 0 0 5e-04 0 0 0 0 0 0 0 0 0.0176 0 0.0217 0.0216 0.0221 0.0218 0.0035 0.6245 0.0013 0.0015 1e-04 0.0505 0 0.0305 0.0307 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Ruminococcus callidus" 0 0 0 0 0 0 0 0 0 0 0 0 0 1e-04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0048 0 4e-04 4e-04 1e-04 1e-04 9e-04 0.0012 0 9e-04 4e-04 0.0059 0 3e-04 3e-04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Ruminococcus champanellensis" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3e-04 0 1e-04 1e-04 1e-04 1e-04 0 0.004 5e-04 7e-04 1e-04 3e-04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Ruminococcus faecis" 0.0028 3e-04 1e-04 0.0026 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2e-04 0 0.0033 0.0033 1e-04 1e-04 0 8e-04 0.0021 0.0042 0.0013 0.0197 0.0014 1e-04 1e-04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Ruminococcus flavefaciens" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3e-04 0 1e-04 1e-04 0.0025 0.0024 2e-04 0.0076 2e-04 2e-04 1e-04 5e-04 0 2e-04 1e-04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Ruminococcus gauvreauii" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Ruminococcus lactaris" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1e-04 0.0094 2e-04 0.0036 0.0036 2e-04 2e-04 1e-04 1e-04 9e-04 0.0057 7e-04 0.0093 0 6e-04 6e-04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2e-04 0
"species" "Ruminococcus sp. 5_1_39BFAA" 0.002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1e-04 3e-04 3e-04 2e-04 2e-04 1e-04 1e-04 2e-04 4e-04 8e-04 1e-04 4e-04 7e-04 1e-04 6e-04 5e-04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Ruminococcus sp. AT10" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0016 0 0 0 3e-04 3e-04 0 0 0 1e-04 0 1e-04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Ruminococcus sp. FC2018" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1e-04 1e-04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Ruminococcus sp. HUN007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1e-04 1e-04 0 1e-04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Ruminococcus sp. JC304" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7e-04 1e-04 3e-04 3e-04 2e-04 2e-04 1e-04 2e-04 2e-04 1e-04 2e-04 5e-04 0 1e-04 1e-04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Ruminococcus sp. NK3A76" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2e-04 1e-04 0 7e-04 0 0 0 1e-04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Runella limosa" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Runella slithyformis" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Saccharibacillus kuerlensis" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Saccharibacter floricola" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Saccharicrinis fermentans" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Saccharopolyspora rectivirgula" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Saccharothrix sp. ST-888" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Salegentibacter sp. Hel_I_6" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Salimicrobium jeotgali" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Salinibacter ruber" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Salinibacterium sp. PAMC 21357" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Salinicoccus halodurans" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Salinicoccus luteus" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Salinicoccus roseus" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Salinicoccus sp. YB14-2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Salinimicrobium terrae" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Salinimicrobium xinjiangense" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Salinimonas chungwhensis" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Salinispira pacifica" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Salinispora pacifica" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Salinivibrio sp. KP-1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Salisaeta longa" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Salmonella enterica" 0.002 0.004 1e-04 0.006 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1e-04 1e-04 0 0 1e-04 0 1e-04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Sanguibacter keddieii" 0 0 0 0 0 0 0 1e-04 1e-04 1e-04 2e-04 1e-04 0.0014 2e-04 0 0 3e-04 0 0 0 0 0 0 0 0 0 0 0.0036 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2e-04 0 0 0 0 0 0 0 0.002 6e-04 0.0011 0.0018 0.0011 0.0099 0.0033
"species" "Sanguibacteroides justesenii" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3e-04 0 0 0 0 0 0 0 0 0 0 1e-04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Sanguibacteroides sp. GM7" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Saprospira grandis" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Scardovia inopinata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Scardovia wiggsiae" 0 0 0 0 0 0 0 0 0 0 0 0 0 3e-04 0 0 0.0012 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0036 0 0 0 0 0 0 0 0 3e-04 0 0 0 0
"species" "Sciscionella sp. SE31" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Sebaldella termitidis" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "secondary endosymbiont of Heteropsylla cubana" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Sedimentibacter sp. B4" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Sediminibacter sp. Hel_I_10" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Sediminimonas qiaohouensis" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Segetibacter koreensis" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Selenomonas artemidis" 0 0 0 0 0 0 0 1e-04 1e-04 0 0 0 0 0 0 0 1e-04 0 0 0 0 0 0 0 0 0 0 1e-04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4e-04 1e-04 3e-04 3e-04 1e-04 0 6e-04 3e-04 0 3e-04 0 0 0 0 0 0 3e-04
"species" "Selenomonas bovis" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Selenomonas flueggei" 0 0 0 0 0 0 0 1e-04 1e-04 0 0 0 5e-04 4e-04 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0014 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1e-04 1e-04 1e-04 1e-04 1e-04 0 1e-04 0 0 0 1e-04 1e-04 0 0 1e-04 3e-04 0.0019
"species" "Selenomonas infelix" 0 0 0 0 0 0 0 0.0026 0.0026 0 1e-04 0 5e-04 0 0 0 2e-04 0 0 0 0 0 0 0 0 0 0 6e-04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0015 6e-04 0.001 5e-04 0.0013 0 0.0014 8e-04 1e-04 8e-04 2e-04 1e-04 0 0 0 0 2e-04
"species" "Selenomonas noxia" 0 0 0 0 0 0 0 6e-04 6e-04 1e-04 3e-04 0 0.0024 8e-04 0 0 8e-04 0 0 0 0 0 0 0 0 0 0 0.003 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4e-04 2e-04 0.007 0.0066 0.0033 1e-04 0.0084 0.0015 3e-04 0.0015 1e-04 1e-04 1e-04 0 1e-04 0 2e-04
"species" "Selenomonas ruminantium" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Selenomonas sp. AE3005" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Selenomonas sp. CM52" 0 0 0 0 0 0 0 1e-04 1e-04 0 0 0 0.0014 0 0 0 1e-04 0 0 0 0 0 0 0 0 0 0 0.001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7e-04 0.0016 1e-04 7e-04 8e-04 0 1e-04 1e-04 0 1e-04 1e-04 1e-04 0 0 0 2e-04 7e-04
"species" "Selenomonas sp. F0473" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2e-04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2e-04 0 1e-04 0 0 0 0 0 0 0 0 0 0
"species" "Selenomonas sp. FC4001" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Selenomonas sp. FOBRC6" 0 0 0 0 0 0 0 3e-04 3e-04 0 0 0 1e-04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3e-04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3e-04 1e-04 6e-04 2e-04 0 0 2e-04 1e-04 0 1e-04 0 1e-04 0 0 0 0 0
"species" "Selenomonas sp. FOBRC9" 0 0 0 0 0 0 0 1e-04 1e-04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3e-04 0 1e-04 0 1e-04 0 1e-04 0 0 0 0 0 0 0 0 0 0
"species" "Selenomonas sp. ND2010" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Selenomonas sp. oral taxon 137" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1e-04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1e-04 1e-04 1e-04 0 7e-04 0 1e-04 0 0 0 0 0 0 0 0 0 0
"species" "Selenomonas sp. oral taxon 138" 0 0 0 0 0 0 0 4e-04 4e-04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1e-04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3e-04 1e-04 3e-04 1e-04 1e-04 0 1e-04 1e-04 0 1e-04 0 1e-04 0 0 0 0 1e-04
"species" "Selenomonas sp. oral taxon 149" 0 0 0 0 0 0 0 1e-04 1e-04 0 0 0 1e-04 1e-04 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0016 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1e-04 1e-04 1e-04 1e-04 1e-04 0 1e-04 0 0 0 1e-04 0 0 1e-04 1e-04 3e-04 0.0018
"species" "Selenomonas sp. oral taxon 478" 0 0 0 0 0 0 0 0 0 0 0 0 1e-04 3e-04 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0029 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1e-04 0 0 0 0 0 0 1e-04 1e-04 0 1e-04 1e-04 6e-04 0.0032
"species" "Selenomonas sp. oral taxon 892" 0 0 0 0 0 0 0 3e-04 3e-04 0 1e-04 0 2e-04 0 0 0 3e-04 0 0 0 0 0 0 0 0 0 0 3e-04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2e-04 3e-04 0.0017 0.002 3e-04 0 6e-04 0.0029 0 0.0029 0 1e-04 0 0 0 1e-04 1e-04
"species" "Selenomonas sputigena" 0 0 0 0 0 0 0 1e-04 1e-04 0 0 0 7e-04 1e-04 0 0 1e-04 0 0 0 0 0 0 0 0 0 0 0.0013 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7e-04 0.0022 1e-04 8e-04 5e-04 0 2e-04 2e-04 0 2e-04 1e-04 1e-04 0 0 0 3e-04 0.0011
"species" "Sellimonas intestinalis" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Senegalimassilia anaerobia" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3e-04 3e-04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Serinicoccus chungangensis" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Serinicoccus profundi" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Serratia fonticola" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Serratia grimesii" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3e-04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Serratia liquefaciens" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1e-04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Serratia marcescens" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1e-04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Serratia odorifera" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Serratia plymuthica" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1e-04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Serratia proteamaculans" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1e-04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Serratia sp. DD3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Serratia sp. Leaf51" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Serratia sp. S4" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1e-04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Serratia symbiotica" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Sharpea azabuensis" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Shewanella baltica" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"species" "Shewanella frigidimarina" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
