TAXA	Abiotrophia	Acetivibrio	Acetobacter	Acidithiobacillus	Acinetobacter	Actinobacillus	Adlercreutzia	Aerococcus	Aeromonas	Agrobacterium	Akkermansia	Alcaligenes	Alicycliphilus	Aliihoeflea	Alishewanella	Alistipes	Alkaliphilus	Alloprevotella	Altererythrobacter	Anaerococcus	Anaeroglobus	Arcanobacterium	Arcobacter	Asticcacaulis	Atopobium	Aureimonas	Azohydromonas	Azotobacter	Bacteroides	Barnesiella	Basilea	Belnapia	Bergeyella	Bhargavaea	Bilophila	Blastococcus	Blautia	Brachybacterium	Bradyrhizobium	Brevundimonas	Brochothrix	Burkholderia	Butyricicoccus	Butyrivibrio	Caballeronia	Caldibacillus	Caldimonas	Caloramator	Campylobacter	Candidatus Odyssella	Capnocytophaga	Carnobacterium	Casaltella	Caulobacter	Cellulomonas	Centipeda	Chlamydia	Chryseobacterium	Citrobacter	Clostridium	Comamonas	Conchiformibius	Coprococcus	Crocosphaera	Cryptobacterium	Cupriavidus	Curtobacterium	Curvibacter	Dechloromonas	Defluviitalea	Delftia	Dermacoccus	Desulfovibrio	Devosia	Dialister	Diaphorobacter	Dietzia	Dolosigranulum	Dorea	Duganella	Dyadobacter	Dysgonomonas	Eggerthia	Empedobacter	Enhydrobacter	Enorma	Ensifer	Epilithonimonas	Erysipelatoclostridium	Escherichia	Eubacterium	Ewingella	Facklamia	Faecalibacterium	Fenollaria	Fermentimonas	Filifactor	Finegoldia	Flavonifractor	Frateuria	Fusobacterium	Gardnerella	Gemella	Geobacillus	Gluconobacter	Gordonia	Granulicatella	Gulbenkiania	Haematobacter	Haemophilus	Halomonas	Helcobacillus	Helcococcus	Helicobacter	Herbaspirillum	Holdemanella	Holdemania	Idiomarina	Intestinimonas	Isoptericola	Janibacter	Janthinobacterium	Jeotgalicoccus	Jonquetella	Ketogulonicigenium	Kineosphaera	Kingella	Kocuria	Lachnoclostridium	Lachnospira	Lactobacillus	Leclercia	Legionella	Leisingera	Leptotrichia	Leucobacter	Leuconostoc	Levyella	Limnohabitans	Listeria	Marinilabilia	Massilia	Megasphaera	Meiothermus	Mesorhizobium	Methylobacillus	Microbacterium	Micrococcus	Microcoleus	Microlunatus	Mobiluncus	Mycoplasma	Nakamurella	Neisseria	Nesterenkonia	Niveispirillum	Nocardioides	Odoribacter	Oribacterium	Ornithinimicrobium	Oscillatoria	Oscillibacter	Ottowia	Paenibacillus	Pantoea	Parabacteroides	Paraburkholderia	Paracoccus	Paraprevotella	Parasutterella	Pasteurella	Pectobacterium	Pelomonas	Peptoclostridium	Peptoniphilus	Peptostreptococcus	Phascolarctobacterium	Phenylobacterium	Photobacterium	Phyllobacterium	Polynucleobacter	Pontibacter	Porphyrobacter	Porphyromonas	Propionicicella	Proteiniclasticum	Pseudoflavonifractor	Pseudomonas	Pseudoxanthomonas	Rahnella	Ralstonia	Raoultella	Rheinheimera	Rhizobium	Rhodobacter	Rhodococcus	Rickettsiella	Rikenella	Roseburia	Roseomonas	Rouxiella	Rubellimicrobium	Rubrobacter	Rudanella	Ruminiclostridium	Ruminococcus	Sandarakinorhabdus	Sanguibacter	Scytonema	Sediminibacterium	Serratia	Shinella	Simonsiella	Skermanella	Sneathia	Solobacterium	Sphaerobacter	Sphaerotilus	Sphingobacterium	Sphingobium	Sphingomonas	Sphingopyxis	Stenotrophomonas	Stomatobaculum	Streptomyces	Subdoligranulum	Tannerella	Tatumella	Tepidimonas	Thermoactinomyces	Thermus	Treponema	Turicella	Ureaplasma	Ureibacillus	Varibaculum	Veillonella	Vibrio	Weeksella	Weissella	Xanthomonas	Xylanimonas
Defluviitalea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8184224134843716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Delftia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8232208112851658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8371546274042938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8338152821175782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8097572161294838	0.0	0.0	0.0	0.0
Dermacoccus	0.0	0.0	0.0	0.0	0.8294574944785541	0.0	0.0	0.0	0.8548504142651098	0.0	0.0	0.0	0.0	0.8529546562213134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8415524501276135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8217708785274558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8544245674539016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8396519638489301	0.878847589381059	0.0	0.0	0.8548504142651098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8025383458814743	0.0	0.0	0.0	0.0	0.8548504142651098	0.0	0.0	0.0	0.853687325492326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8025383458814743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8453953135751427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8924876637997794	0.0	0.0	0.0	0.8550351090018384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8548504142651098	0.0	0.0	0.0	0.84734217234058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.851499166485231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8217433997542563	0.0	0.0	0.0	0.0	0.8548504142651098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8940281603349484	0.0	0.0
Desulfovibrio	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9479320774063904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8922674739082133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Devosia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.988725048220083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9738451061043673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9742268214811152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9626671226593086	0.0	0.0	0.0	0.8088229737193352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dialister	0.0	0.8221617167435387	0.0	0.0	0.0	0.8188973196832979	0.0	0.0	0.0	0.0	0.8955761576841436	0.0	0.0	0.0	0.0	0.8588694372343321	0.9667701132419928	0.0	0.0	0.0	0.0	0.0	0.9667701132419928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8670831082455713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9667701132419928	0.0	0.0	0.0	0.9229589277730127	0.0	0.0	0.0	0.0	0.0	0.9636631634226158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8850205656328601	0.0	0.9667701132419928	0.9232262041232144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8940072522730486	0.0	0.0	0.0	0.9184306491126953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9154953449282683	0.0	0.0	0.0	0.9808708577662313	0.0	0.0	0.9422949173365097	0.0	0.0	0.0	0.0	0.0	0.0	0.9667701132419928	0.0	0.0	0.0	0.0	0.0	0.0	0.8579191208673688	0.0	0.0	0.0	0.0	0.0	0.0	0.954887316404654	0.0	0.0	0.0	0.0	0.0	0.0	0.9580890534269548	0.8821384860823459	0.0	0.9667701132419928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9775677631440259	0.0	0.0	0.8629090949812629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9166429309649329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9459873433395205	0.0	0.9667701132419928	0.0	0.9761720116323978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9479375426430265	0.0	0.0	0.0	0.0	0.0	0.0
Diaphorobacter	0.0	0.0	0.0	0.0	0.0	0.8132836793622448	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.947932077406391	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8278937048422852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Dietzia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8276703592110602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8276703592110602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8002098605338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8276703592110602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dolosigranulum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9372044568767137	0.0	0.0	0.0	0.0	0.0	0.9372044568767137	0.0	0.0	0.0	0.0	0.9372044568767137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8537072859751237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9091033360875075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8217876207998659	0.0	0.0	0.8687174482951573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9372044568767137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9372044568767137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.909817869405371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9372044568767137	0.0	0.0	0.0	0.0	0.0	0.8298383150532033	0.9372044568767137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9372044568767137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9372044568767137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9372044568767137	0.0	0.0	0.0	0.0	0.9372044568767137	0.0	0.0	0.0	0.0	0.0	0.0	0.9351705964267074	0.0	0.0	0.0	0.0	0.0	0.8887487549879705	0.0	0.0	0.0	0.0	0.0	0.0	0.8745021931631616	0.0	0.0	0.0	0.0	0.0
Dorea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.816088176221097	0.0	0.0	0.0	0.0	0.0	0.8604200024669125	0.0	0.0	0.0	0.0	0.0	0.8604200024669125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8604200024669125	0.0	0.0	0.0	0.9209046550227685	0.0	0.0	0.0	0.0	0.0	0.850882836128739	0.0	0.0	0.0	0.0	0.0	0.8850205656328601	0.0	0.0	0.0	0.0	0.0	0.8604200024669125	0.8353932862213621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.805994271813194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8151847451210884	0.0	0.0	0.0	0.8579416529210262	0.0	0.0	0.8427577759291691	0.0	0.0	0.0	0.0	0.0	0.0	0.8604200024669125	0.0	0.8013518343641599	0.0	0.0	0.0	0.0	0.8708685802649331	0.0	0.0	0.0	0.0	0.0	0.0	0.8261043316779291	0.0	0.0	0.0	0.0	0.0	0.0	0.8478340661861908	0.0	0.0	0.8604200024669125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8891985920369311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8122993361554612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8891780598658919	0.0	0.8604200024669125	0.0	0.908119124127664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8479784745812374	0.0	0.0	0.0	0.0	0.0	0.0
Duganella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8118149209987268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
