TAXA	Abiotrophia	Acetivibrio	Acetobacter	Achromobacter	Acidovorax	Acinetobacter	Actinobaculum	Actinomycetospora	Adlercreutzia	Aerococcus	Aeromonas	Aestuariimicrobium	Afipia	Aggregatibacter	Agrobacterium	Akkermansia	Alicycliphilus	Alistipes	Aliterella	Alkanindiges	Alloiococcus	Alloprevotella	Altererythrobacter	Aminiphilus	Anaerococcus	Anaeroglobus	Anaerostipes	Anaerotruncus	Aquabacterium	Arcanobacterium	Arcobacter	Arthrobacter	Atopobium	Aureimonas	Azohydromonas	Azospira	Bacillus	Bacteroides	Barnesiella	Belnapia	Bergeyella	Bifidobacterium	Bilophila	Blautia	Bordetella	Bosea	Brachybacterium	Bradyrhizobium	Brevundimonas	Brochothrix	Bulleidia	Burkholderia	Butyricimonas	Butyrivibrio	Caldibacillus	Caloramator	Calothrix	Campylobacter	Candidatus Methylopumilus	Capnocytophaga	Carnobacterium	Casaltella	Catabacter	Catenibacterium	Catonella	Cellulomonas	Chlamydia	Chryseobacterium	Clostridium	Collinsella	Comamonas	Conchiformibius	Coprobacillus	Coprobacter	Coprococcus	Corynebacterium	Crocosphaera	Cronobacter	Cryptobacterium	Curtobacterium	Dechloromonas	Defluviitalea	Deinococcus	Delftia	Dermacoccus	Desmospora	Desulfobulbus	Desulfovibrio	Devosia	Dialister	Diaphorobacter	Dietzia	Dolosigranulum	Dorea	Dysgonomonas	Eggerthella	Eggerthia	Eikenella	Elizabethkingia	Empedobacter	Enhydrobacter	Ensifer	Enterobacter	Enterococcus	Eremococcus	Erysipelatoclostridium	Eubacterium	Exiguobacterium	Facklamia	Faecalibacterium	Faecalitalea	Fenollaria	Fibrella	Filifactor	Finegoldia	Flavobacterium	Flavonifractor	Fusobacterium	Gardnerella	Gemella	Geobacillus	Gluconobacter	Gordonia	Gordonibacter	Granulicatella	Gulbenkiania	Haemophilus	Helcobacillus	Helcococcus	Helicobacter	Holdemanella	Holdemania	Hungatella	Hymenobacter	Hyphomicrobium	Idiomarina	Intestinimonas	Janibacter	Jeotgalicoccus	Johnsonella	Kandleria	Kingella	Klebsiella	Kluyvera	Kocuria	Kytococcus	Lachnoanaerobaculum	Lachnoclostridium	Lachnospira	Laribacter	Lautropia	Legionella	Leptotrichia	Leucobacter	Leuconostoc	Levyella	Listeria	Macrococcus	Mageeibacillus	Marinilabilia	Marmoricola	Megasphaera	Methylocaldum	Microbacterium	Micrococcus	Microcoleus	Mobiluncus	Mogibacterium	Moraxella	Morococcus	Mycobacterium	Mycoplasma	Nakamurella	Neisseria	Nitrosomonas	Nocardioides	Novosphingobium	Odoribacter	Olsenella	Oribacterium	Oscillatoria	Oscillibacter	Ottowia	Oxalobacter	Paenibacillus	Pantoea	Parabacteroides	Paraburkholderia	Paraprevotella	Parvimonas	Pasteurella	Pediococcus	Peptoclostridium	Peptoniphilus	Peptostreptococcus	Phascolarctobacterium	Photobacterium	Prevotella	Propionicicella	Pseudoalteromonas	Pseudoclavibacter	Pseudoflavonifractor	Pseudomonas	Pseudonocardia	Pseudorhodoferax	Ralstonia	Rheinheimera	Rhodococcus	Riemerella	Roseburia	Roseomonas	Roseovarius	Rothia	Rouxiella	Ruminiclostridium	Ruminococcus	Salinicoccus	Sanguibacter	Scardovia	Selenomonas	Senegalimassilia	Shewanella	Simonsiella	Sinorhizobium	Slackia	Sneathia	Solobacterium	Sphingobium	Sphingomonas	Sphingopyxis	Stenotrophomonas	Stigmatella	Streptococcus	Streptomyces	Subdoligranulum	Sutterella	Tannerella	Tepidiphilus	Tetrasphaera	Thermus	Tolumonas	Treponema	Trueperella	Turicella	Tyzzerella	Varibaculum	Variovorax	Veillonella	Verminephrobacter	Vibrio	Vogesella	Weissella	Williamsia	Xanthomonas	Xylanimonas
Kandleria	0.0	0.9999999999999989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9983967689161688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999989	0.9999999999999989	0.9999999999999989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8827582792746745	0.0	0.0	0.0	0.853820319400612	0.9999999999999989	0.9747210925217291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.997059290465466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999989	0.9993867005247701	0.0	0.9459922805717771	0.0	0.0	0.8944387141169261	0.9770951506431781	0.0	0.0	0.9944796935790499	0.9999999999999989	0.9251284340185318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9633899134526401	0.0	0.0	0.0	0.9955889419476627	0.0	0.9999999999999989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.993307068692565	0.9148069278171843	0.0	0.0	0.9268676088495673	0.9999999999999989	0.0	0.9999999999999989	0.0	0.0	0.0	0.9999999999999989	0.0	0.0	0.0	0.0	0.0	0.0	0.8718754730228458	0.0	0.0	0.0	0.0	0.0	0.8369076689922249	0.9996187164824669	0.9999999999999989	0.9441977726950327	0.0	0.0	0.0	0.9020081879705639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9712006929642772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9765462245427624	0.0	0.0	0.0	0.9572403446114546	0.0	0.0	0.0	0.0	0.973810885113533	0.0	0.9979076306731436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9973200294140054	0.0	0.0	0.0	0.0	0.0	0.9928899496410438	0.0	0.9999999999999989	0.0	0.0	0.0	0.0	0.0	0.9999999999999989	0.9999999999999989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9653964936472509	0.9089810109252637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999076499932781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Kingella	0.9082177623913323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8887412360772997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8915950565915249	0.9340693037403366	0.0	0.0	0.0	0.0	0.0	0.8734167171368354	0.0	0.0	0.8376172612911716	0.0	0.0	0.0	0.0	0.8972382751853335	0.0	0.0	0.0	0.0	0.0	0.0	0.9590118560347454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9590118560347454	0.931573928738904	0.0	0.902058601945048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.88732635581902	0.0	0.0	0.0	0.0	0.0	0.8734167171368354	0.0	0.0	0.0	0.83482954219867	0.0	0.8461654145548502	0.0	0.9375769997754404	0.0	0.0	0.8562321400253818	0.0	0.8922455601501627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9048090805778631	0.0	0.0	0.0	0.0	0.0	0.827829510839603	0.0	0.0	0.0	0.0	0.8092771007126283	0.0	0.8299050382896548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9187176249330251	0.0	0.0	0.0	0.9408471578464486	0.0	0.0	0.0	0.0	0.0	0.9256426261184459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8970157383434259	0.0	0.8734167171368354	0.0	0.0	0.8502166456420625	0.0	0.9031306839349693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8734167171368354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.894041109852912	0.0	0.0	0.0	0.8439929604316205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9040358780323503	0.0	0.0	0.0	0.0	0.0	0.0	0.9590118560347454
Klebsiella	0.0	0.0	0.0	0.0	0.8347171371287787	0.0	0.8604342225926828	0.0	0.0	0.0	0.8238619189810553	0.0	0.827964312015796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8655644760507355	0.0	0.0	0.9516851532164248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8165783531124096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8423907612916951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8143089656973603	0.0	0.0	0.0	0.0	0.0	0.0	0.8538019932260464	0.0	0.0	0.0	0.0	0.0	0.0	0.8712504381239174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8008631692047807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8647531381094906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9033563597648512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8204855649440836	0.9277530440356421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9171501852599129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8455946876844241	0.0	0.9029670534276225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9211591338984056	0.0	0.0	0.0
Kluyvera	0.8418389766498375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8756130093189126	0.0	0.0	0.0	0.0	1.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.890439019054775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8653023094427796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8479195017514569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.890439019054775	0.0	0.0	0.0	0.8069369220241794	0.0	0.8594643129885858	0.0	0.0	0.0	0.0	0.8390445749004891	0.0	0.8707560356301215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8458229744436845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8342848155923587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000000000000001	0.0	0.8243152836111665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8657294457983564	1.000000000000001	0.890439019054775	0.0	0.0	0.8769663679123166	0.0	0.8513540672271733	0.0	0.0	1.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8572071233096084	0.0	0.0	0.0	0.0	0.0	0.890439019054775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8618442514138983	0.0	0.0	0.0	0.8271963561346567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8616063257771578	0.0	1.000000000000001	0.0	0.0	0.0	0.0	0.0
Kocuria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8477448681820607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8369893038521827	0.0
Kytococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8564226500879408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8564226500879408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8681493325684326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9137088798854368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8223056884232247	0.0	0.8223056884232247	0.0	0.0	0.0	0.827829510839603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8404114082234905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8223056884232247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8223056884232247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8564226500879408
Lachnoanaerobaculum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8789669828589441	0.9249984507053902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9459490797496043	0.0	0.9002915870342219	0.0	0.0	0.0	0.0	0.0	0.0	0.8258071553723444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8368134486015795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8605363620207855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8087370731832255	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnoclostridium	0.0	0.9712006929642772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.973257963395377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9712006929642772	0.9712006929642772	0.9712006929642772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8317961782837763	0.0	0.0	0.0	0.80799283489998	0.9712006929642772	0.935557061230557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9639795122299635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9712006929642772	0.9714784891299846	0.0	0.905576749476797	0.0	0.0	0.9106854277669658	0.9410947269387614	0.0	0.0	0.9684565941265868	0.9712006929642772	0.8802891144284104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9197870181262909	0.0	0.0	0.0	0.9664731777438991	0.0	0.9712006929642772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9740744516784428	0.8641028207156695	0.0	0.0	0.8829454725454859	0.9712006929642772	0.0	0.9712006929642772	0.0	0.0	0.0	0.9712006929642772	0.0	0.0	0.0	0.0	0.0	0.0	0.8330527700546835	0.0	0.0	0.0	0.0	0.0	0.8401444746205737	0.971820757790569	0.9712006929642772	0.9437369978238728	0.0	0.0	0.0	0.8587317024302681	0.0	0.0	0.0	0.9712006929642772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9712006929642772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9620710338286671	0.0	0.0	0.0	0.9226791722158744	0.0	0.0	0.0	0.0	0.9504529217122706	0.0	0.9683081135122542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9712006929642772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9654298844118043	0.0	0.0	0.0	0.0	0.0	0.9603270940173165	0.0	0.9712006929642772	0.0	0.0	0.0	0.0	0.0	0.9712006929642772	0.9712006929642772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9415934943533503	0.9011297531124356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9722139383823157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospira	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Laribacter	0.0	0.0	0.8243152836111661	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9036519915598484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.9695436571550847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8606516180931069	1.0000000000000002	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0
